Id,SalePrice
1556,113913.38543333333
1557,102875.8389
1558,110963.71433333334
1559,106345.88546666667
1560,150831.25333333336
1561,139476.72816666675
1562,134592.25066666666
1563,127152.97343333332
1564,161873.9910666667
1565,161628.80663333344
1566,246996.3090333333
1567,90978.01719999999
1568,213123.07653333337
1569,172893.22613333334
1570,162241.20916666664
1571,131145.79760000005
1572,140907.74719999995
1573,223490.0598666667
1574,127532.40283333331
1575,224929.5219000001
1576,213209.15850000002
1577,205192.3764666667
1578,146697.64153333334
1579,152797.21879999994
1580,198354.202
1581,151631.40073333326
1582,130444.82503333336
1583,295839.7932333333
1584,244756.74793333322
1585,145313.24737619044
1586,91701.93456666669
1587,114765.55013333332
1588,144219.1318333333
1589,101152.19993333331
1590,136971.9468
1591,106691.16333333332
1592,141958.67063333333
1593,124727.46153333332
1594,123776.53576666664
1595,130091.00529999992
1596,214752.5669999999
1597,157366.76889999997
1598,196262.28296666662
1599,227100.87243333345
1600,221656.68246666677
1601,89717.80556666666
1602,126746.22410000002
1603,99855.45460000001
1604,278932.8057
1605,270030.9353
1606,173608.71056666668
1607,161921.07243333338
1608,243787.66060000006
1609,206487.37109999984
1610,169004.33293333327
1611,155212.0154666667
1612,191719.0546666667
1613,192939.1152666668
1614,122024.82649999997
1615,96966.89920000001
1616,91234.75253333336
1617,96709.1711333334
1618,129301.04083333335
1619,138430.1696
1620,162898.57789999992
1621,147394.69839999996
1622,146891.79453333333
1623,258022.40233333333
1624,229560.73846666666
1625,130712.0904666667
1626,183266.19583333327
1627,195536.49506666666
1628,277086.29470000014
1629,185283.87110000002
1630,268089.91336666665
1631,212703.59076666672
1632,236428.8171
1633,188880.86993809527
1634,190841.83549999993
1635,183594.96536666667
1636,178830.53693333335
1637,179053.62016666675
1638,196613.76880000005
1639,182637.33179999996
1640,219300.21403333324
1641,180677.07846666666
1642,259863.62546666677
1643,236905.34800000003
1644,240451.62436666657
1645,185541.38499999995
1646,169090.39279999997
1647,181556.08516666663
1648,136197.4009
1649,144193.7288333333
1650,125359.21223333338
1651,126763.8469666667
1652,102756.33269999998
1653,106090.30793333339
1654,152378.27963333332
1655,173611.60916666675
1656,147984.4025666667
1657,152186.7243666667
1658,159368.84087142846
1659,146376.44099999993
1660,183371.69586666665
1661,439877.80253333313
1662,331704.38443333324
1663,372603.38356666674
1664,393571.2005333333
1665,326397.2820333331
1666,342820.2158666667
1667,341998.4983000001
1668,336642.18636666663
1669,318483.85729999986
1670,355081.14533333335
1671,248321.54396666668
1672,378085.7160000001
1673,316392.0968
1674,258855.73013333336
1675,197415.8557666667
1676,211416.11046666664
1677,219595.6488666667
1678,397010.9746333334
1679,347314.9828999998
1680,355056.227866667
1681,293629.9117000002
1682,306743.04083333333
1683,193981.6511666666
1684,184263.72700000004
1685,186242.6656333334
1686,182898.33623333342
1687,186200.53830476195
1688,199388.2305333333
1689,202897.28156666667
1690,198928.96873333337
1691,193220.61856666676
1692,274180.8777666668
1693,188311.22080476195
1694,185074.21003333337
1695,177100.0251333333
1696,261010.59809999994
1697,176042.82376666658
1698,318608.86523333343
1699,314796.0955
1700,261128.43270000003
1701,265224.6182333334
1702,252549.48836666677
1703,263875.27673333336
1704,279033.6342
1705,270450.6915333333
1706,371695.9840666667
1707,224741.17260000005
1708,218007.59226666662
1709,272378.30613333336
1710,247085.5717
1711,294471.70083333313
1712,263548.29846666666
1713,279377.52239999996
1714,213980.97559999992
1715,210797.67663333326
1716,180550.2458666667
1717,174773.09436666666
1718,131372.62406666664
1719,211334.9479666666
1720,260028.0336142857
1721,179575.11593333335
1722,128438.83299999997
1723,169579.3622666667
1724,216906.45363333335
1725,228840.938
1726,195877.4988333333
1727,170740.4715333333
1728,199078.46253333337
1729,169756.20813333333
1730,169640.76890000002
1731,128959.78286666668
1732,134694.3598
1733,130291.55803333335
1734,136735.91640000005
1735,138059.2135
1736,122059.99950000002
1737,286337.0314333334
1738,218874.71403333338
1739,233359.4142
1740,204649.04300000003
1741,209541.0176333333
1742,169755.59816666672
1743,175196.4623333334
1744,324708.7898
1745,195294.91226666665
1746,226263.5482666667
1747,220009.43103333324
1748,197315.00146666664
1749,165081.45856666667
1750,142625.58183333327
1751,216477.10690000004
1752,123620.23946666667
1753,138756.68573333332
1754,184425.27413333335
1755,179880.19463333333
1756,126133.34306666662
1757,122698.37716666666
1758,153352.61006666665
1759,170336.43726666667
1760,165697.41673333326
1761,151958.49549999996
1762,166906.5665666667
1763,170680.33933333334
1764,119656.87226666669
1765,151233.08573333325
1766,177450.9690666667
1767,203983.66929999998
1768,138389.394
1769,182673.85426666663
1770,158469.01269999996
1771,130171.36776666663
1772,131881.4889333333
1773,142701.24890000006
1774,131099.9536
1775,137307.16650000005
1776,125104.59276666667
1777,117363.8886333333
1778,138478.40036666667
1779,132152.5734333333
1780,182667.2367666668
1781,125565.33339999996
1782,110325.75963333336
1783,154872.0785
1784,116418.45313333336
1785,119648.93853333333
1786,143887.63553333332
1787,177003.67298095248
1788,81949.48230000003
1789,106375.58343333335
1790,103709.68666666669
1791,163602.1487333334
1792,152954.58893333338
1793,164547.57059999998
1794,140906.46121025638
1795,135570.99283333332
1796,157946.61896666663
1797,125494.01193333334
1798,130116.79639999998
1799,119882.35086666663
1800,138682.0693666666
1801,123943.13956666668
1802,131842.33589999998
1803,152029.11803333336
1804,146674.96980000002
1805,140788.97383333335
1806,123029.4271
1807,133699.3249333333
1808,129191.8141666666
1809,133884.40959999998
1810,144219.79403333334
1811,119167.56880000002
1812,107621.66639999996
1813,126166.01113333329
1814,98814.75183333337
1815,75849.85783333336
1816,106413.33400000003
1817,146303.83839999998
1818,144680.22750000004
1819,146975.36863333333
1820,98145.00776666668
1821,122650.71373333334
1822,145266.84763333335
1823,70554.23693333332
1824,135825.69133333338
1825,153237.82056666663
1826,115099.1678
1827,108993.98960000003
1828,133588.77806666668
1829,99986.4340666667
1830,136234.98073333333
1831,152043.30839999998
1832,107995.98700000001
1833,140537.28496666666
1834,143438.42790000007
1835,141939.3541999999
1836,117752.80316666662
1837,104778.81733333331
1838,129686.31503333329
1839,103929.28710000005
1840,160192.63449999987
1841,137006.34040000002
1842,111798.34293333328
1843,153892.66420000003
1844,159088.3101000001
1845,158100.96293333336
1846,160228.74680000002
1847,154704.9168666667
1848,73418.11083333335
1849,120291.33033333333
1850,127381.47336666661
1851,155584.53166666662
1852,129410.1856666667
1853,153019.59126666663
1854,187719.52430000005
1855,187157.1861333334
1856,224629.59563333335
1857,185842.87903333333
1858,140068.46586666667
1859,125154.9891047619
1860,161915.03929999995
1861,124797.02770476189
1862,279368.36496666656
1863,273230.80296666664
1864,273230.80296666664
1865,341019.93863333354
1866,332783.6282333331
1867,247298.35676666666
1868,292269.68479999993
1869,230875.1912333333
1870,255728.90656666667
1871,284286.8630333334
1872,193759.78480000002
1873,214967.04780000003
1874,145987.57643333334
1875,201602.52963333327
1876,198472.03690000004
1877,215646.0165333333
1878,215135.21443333337
1879,132665.371
1880,135616.14856666667
1881,216837.07349999997
1882,259966.9040333334
1883,205528.8074333333
1884,212258.91663333334
1885,251220.38349999997
1886,280488.2155333334
1887,220000.87416666656
1888,263931.20356666663
1889,187353.56346666662
1890,139137.41156666668
1891,149606.6709333333
1892,113904.87230000002
1893,125989.47136666665
1894,127107.12369999998
1895,144535.6266333334
1896,134480.97873333335
1897,137925.16003333332
1898,139969.1114666667
1899,161108.08919999996
1900,152813.65610000002
1901,156279.6129666667
1902,130689.19426666669
1903,186663.84453333338
1904,144436.77306666673
1905,173622.10139999999
1906,158583.9293333333
1907,171779.24363333333
1908,126405.87206666668
1909,151172.5099666667
1910,133567.78076666666
1911,185930.8493666667
1912,253855.24653333338
1913,149175.33316666665
1914,79340.12842380948
1915,342731.2283666668
1916,84664.41896666666
1917,268912.92360000004
1918,148761.8194333334
1919,167603.74310000002
1920,161831.14279999997
1921,382628.60699999996
1922,326234.0494000001
1923,196133.7968
1924,236829.55850000013
1925,215697.4587
1926,370124.2679666667
1927,141639.8154
1928,168813.27436666662
1929,128329.06383333336
1930,156416.4652666666
1931,158642.73996666668
1932,146869.52236666658
1933,191317.49463333332
1934,185190.29996666667
1935,181546.6881
1936,187429.79050000003
1937,182784.93583333332
1938,179958.82334761904
1939,255832.6659333334
1940,203566.3243666666
1941,180627.1253
1942,183159.52353333335
1943,228411.0431
1944,356364.0987666665
1945,367991.8150666668
1946,151667.77040000004
1947,306787.71839999995
1948,168270.30139999997
1949,251687.8983
1950,191055.87689999992
1951,237217.1448333333
1952,212412.19613333335
1953,179320.2056
1954,195485.06213333335
1955,139594.25463333333
1956,231869.6650333334
1957,164472.54243333338
1958,294881.0216333335
1959,144465.15049999993
1960,116075.78170000004
1961,125505.18903333334
1962,104426.36946666666
1963,113644.04043333339
1964,119029.02483333334
1965,148695.65266666666
1966,163622.8484
1967,306323.05733333324
1968,360481.06913333345
1969,374668.8380999999
1970,379404.83253333316
1971,361814.6379666666
1972,324015.2393666669
1973,309661.17020000005
1974,327288.71326666663
1975,361884.27640000003
1976,289830.3600333334
1977,328388.73106666654
1978,330767.50963333325
1979,346640.47050000017
1980,201338.01313333336
1981,341035.97836666665
1982,242308.94503333332
1983,233972.551
1984,174043.13450000004
1985,224109.3666190476
1986,234256.4658999999
1987,194866.74316666674
1988,190711.29016666667
1989,202053.69083333336
1990,220796.68226666667
1991,217359.83493333327
1992,214657.20936666662
1993,184521.71596666673
1994,214774.1478333334
1995,184527.1050666666
1996,247904.3139333333
1997,323814.8095333332
1998,302307.3513333334
1999,281351.66546666657
2000,291198.3969666666
2001,300481.2934999999
2002,245586.69176666677
2003,275760.6617333333
2004,293225.0338666666
2005,256375.77196666665
2006,228687.71176666665
2007,258222.05180000002
2008,213099.63066666672
2009,205842.89363333327
2010,205841.72949999996
2011,135245.8534
2012,189987.54320000001
2013,194933.44093333333
2014,193711.64873333334
2015,202594.3480666667
2016,206537.93906666667
2017,208560.35889999993
2018,139584.63250000007
2019,142662.64283333335
2020,121959.0435333333
2021,122493.08183333339
2022,181116.24899999995
2023,156040.11576666665
2024,232313.38869999995
2025,346295.7773666667
2026,182629.48686666667
2027,164037.31165238094
2028,161060.31633333335
2029,170309.00428095242
2030,274390.3465333333
2031,259908.06943333347
2032,285484.5714857144
2033,263166.6127
2034,172867.6448666667
2035,211958.11806666674
2036,191043.80669999996
2037,195255.44113333334
2038,352662.6633000003
2039,252408.32289999994
2040,272075.56259999995
2041,313178.84570000006
2042,201083.6028666667
2043,163719.3088333333
2044,167517.68313333334
2045,218037.31749999998
2046,136491.57470000003
2047,148859.55456666672
2048,138976.14863333336
2049,135724.1160666667
2050,171102.17193333336
2051,120832.55923333332
2052,130091.0887666667
2053,141497.58700000003
2054,110665.85060000006
2055,158279.13829999996
2056,150842.40273333332
2057,127158.30123333338
2058,212810.92286666666
2059,142377.8632
2060,157422.66600000008
2061,159471.27166666667
2062,135066.92973333332
2063,117006.94840000001
2064,136549.38549999997
2065,112629.96203333332
2066,179580.05896666655
2067,148043.38239999997
2068,133325.9994666667
2069,91484.08349999996
2070,113813.3005666667
2071,106961.36550000001
2072,130292.87213333335
2073,152479.1123666667
2074,191613.19166666662
2075,147090.84949999995
2076,123728.44513333333
2077,139785.15599999993
2078,133949.96293333333
2079,136172.8798333333
2080,118079.61610000001
2081,129558.0788
2082,121904.18993333334
2083,135315.92323333333
2084,113013.63576666664
2085,130531.25690000001
2086,141309.86546666667
2087,126500.1601
2088,118218.36000000003
2089,96073.84943333331
2090,138900.07714761904
2091,117172.16229999997
2092,120389.92409999999
2093,146377.34329999992
2094,161300.51679999995
2095,163394.24103333332
2096,97365.3138
2097,108038.52109999998
2098,138571.58033333332
2099,78774.97060000003
2100,108892.14683333338
2101,127674.13380000005
2102,141037.77163333335
2103,114636.84250000001
2104,130546.96819999997
2105,134180.903247619
2106,101052.71066666665
2107,198284.02416666652
2108,116357.9785333333
2109,111957.78026666671
2110,139739.21550000002
2111,152959.0293
2112,136602.6645333334
2113,124747.39151904767
2114,127693.78796666666
2115,149483.60913333323
2116,124013.18359999999
2117,150347.71176666673
2118,134633.59563333337
2119,113211.91333333333
2120,142924.67933333333
2121,101805.3791333333
2122,116622.16638571426
2123,108443.6404
2124,164622.8768
2125,127548.38463333332
2126,155248.62540000002
2127,145155.00090000004
2128,134633.9142666667
2129,107634.48013333335
2130,138587.69106666668
2131,148978.22459999993
2132,125997.2394333333
2133,117180.25666666665
2134,137262.61886666663
2135,113787.02053333336
2136,109889.2999666667
2137,121416.14560000003
2138,140320.2981333333
2139,160994.059
2140,137896.21180000002
2141,162021.04563333336
2142,138207.72720000002
2143,143432.2186333334
2144,119655.55016666665
2145,136718.8107333333
2146,172703.58579999997
2147,188973.62339999998
2148,136229.0854666667
2149,152865.8719666667
2150,221138.69733333334
2151,139926.28166666665
2152,152725.02946666663
2153,146574.5679666667
2154,114691.5564
2155,145928.98146666662
2156,242622.49226666658
2157,234021.8164666667
2158,231010.16480000003
2159,214502.64063333336
2160,192371.37270000004
2161,252975.51776666657
2162,281904.04483333335
2163,358279.80160000006
2164,288913.13733333326
2165,182748.08986666665
2166,145048.53289999996
2167,210721.54629999996
2168,207875.33273333331
2169,205714.40506666657
2170,225402.96903333333
2171,150497.9778333333
2172,143700.07456666668
2173,157420.0648
2174,221574.63676666666
2175,274193.55640000006
2176,312030.9196666666
2177,238904.1118666667
2178,231956.16966666668
2179,146652.84096739924
2180,202590.6490999999
2181,203533.72221428575
2182,225624.2987000001
2183,202723.7942333332
2184,132130.61023333337
2185,146025.1312333333
2186,147903.41726666663
2187,161303.2454
2188,162656.0664333333
2189,221368.92059999995
2190,90518.1009333333
2191,95188.96763333335
2192,94682.79963333339
2193,120519.35759999999
2194,122463.31890000001
2195,117125.30096666668
2196,118906.19370000003
2197,118627.94846666664
2198,161845.26876666668
2199,181057.33726666676
2200,139872.7382666667
2201,137235.08696666665
2202,219049.2140333334
2203,156811.2992666666
2204,167115.94556666675
2205,115575.40980000005
2206,143866.7809666667
2207,204299.8476666667
2208,235626.43526666667
2209,173808.02940000006
2210,132244.53593333333
2211,115347.31623333333
2212,119724.79433333328
2213,110413.11369999997
2214,161592.8492333333
2215,111575.64319999996
2216,141716.18333333326
2217,119253.71980000002
2218,93139.24666666664
2219,93543.96533333334
2220,103450.34186666664
2221,340899.54680000007
2222,269558.3398
2223,276633.62580000004
2224,240442.15979999994
2225,143717.50666666668
2226,171005.07479999997
2227,218165.05526666672
2228,281258.2514333334
2229,257976.29469999997
2230,167233.1724666666
2231,238526.72936666667
2232,177204.33900000007
2233,203991.6107333333
2234,274749.61616666673
2235,212991.87706666658
2236,261063.69570000004
2237,319798.7700333335
2238,218232.07603333326
2239,117449.74500000001
2240,160896.6574142857
2241,152768.04550000004
2242,133773.26200000002
2243,143020.98980000004
2244,106777.87483333334
2245,114977.77214285714
2246,140973.326
2247,128703.985
2248,126048.14973333337
2249,131056.89216666669
2250,137213.47546666666
2251,126920.26873333332
2252,181416.97573333327
2253,171702.50526666667
2254,181366.7631333333
2255,188659.75976666666
2256,188212.2097666667
2257,200292.4945333334
2258,182554.92823333337
2259,180345.84233333333
2260,156282.4544
2261,196403.13696666673
2262,225310.7427333334
2263,373862.08513333317
2264,317278.21929999994
2265,153473.57796666663
2266,291828.8841
2267,320757.08033333323
2268,378256.9618000002
2269,158625.37529999999
2270,204071.4979666666
2271,226459.75990000006
2272,211486.86406666663
2273,170531.9581333333
2274,183245.89953333334
2275,180798.72853333328
2276,207034.74270000006
2277,184773.81233333334
2278,145131.71030000004
2279,142183.8738333333
2280,116528.35300000002
2281,190498.7190333333
2282,195950.51523333334
2283,110509.19213333336
2284,122906.26208571429
2285,160146.74339999998
2286,128969.27580000006
2287,352779.55073333334
2288,279657.3017666666
2289,308298.99996666674
2290,374610.2558
2291,342221.61349999986
2292,438636.71040000004
2293,390622.04126666696
2294,342004.42516666645
2295,330191.01406666666
2296,257741.78406666667
2297,347686.68803333334
2298,345211.6275666667
2299,341205.73679999996
2300,307033.0545666666
2301,348715.8334999999
2302,239008.08116666667
2303,242783.89570000008
2304,250049.25470000005
2305,201984.56339999993
2306,196944.06579999987
2307,198110.74036666667
2308,230781.798552381
2309,296078.12623333343
2310,240835.70919999995
2311,199796.97406666656
2312,190299.16288095238
2313,181229.29643333337
2314,190227.02189999996
2315,179849.29063333332
2316,187462.29040000003
2317,189126.00543333334
2318,185625.49386666666
2319,186317.35486666675
2320,185341.29779999997
2321,260026.30610000007
2322,183213.5057142858
2323,196627.91150000005
2324,198324.8118047619
2325,207443.0281333334
2326,189748.29027142862
2327,212772.7516333334
2328,216136.7106
2329,183289.17919999998
2330,180864.40066666665
2331,337329.97103333334
2332,324866.26930000004
2333,289107.73476666666
2334,244930.301
2335,277740.5441333334
2336,289005.40613333334
2337,205637.15583333327
2338,275884.40030000015
2339,246869.48616666673
2340,363580.71510000003
2341,227293.31680000012
2342,235069.93943333335
2343,239907.25046666668
2344,223179.7576333333
2345,245686.43159999995
2346,226955.86456666663
2347,202987.5792333333
2348,240485.6832
2349,189983.24463333332
2350,337327.83666666644
2351,293053.14616666664
2352,260681.5887333334
2353,260326.82393333327
2354,132121.83509999997
2355,156885.86309999993
2356,163456.43909999996
2357,203187.2119333334
2358,197383.25863333337
2359,132325.99806666665
2360,122259.78466666666
2361,144468.26293333335
2362,229424.63843333328
2363,143952.6323333333
2364,178133.73846666663
2365,249915.19136666675
2366,227358.30053333327
2367,224841.8267333333
2368,218493.93716666667
2369,217728.39736666664
2370,173455.34868095242
2371,168676.3005666668
2372,193905.0259
2373,265975.1583666665
2374,265828.85626666655
2375,242693.04433333338
2376,216250.78486666663
2377,263050.51396666665
2378,154913.0014666667
2379,184961.00586666664
2380,149608.45153333334
2381,157265.43726666667
2382,211745.58246666662
2383,200710.85533333328
2384,234047.25739999997
2385,176352.98476666672
2386,144157.9252666667
2387,140877.5653333333
2388,107559.83296666662
2389,138670.83219999995
2390,151085.99279999998
2391,148805.62966666667
2392,114693.77696666664
2393,172169.04450000005
2394,151331.92473333335
2395,182650.30800000005
2396,151349.3058333334
2397,180291.2750333333
2398,132648.8784
2399,71932.1667
2400,79044.05516666667
2401,120045.84976666664
2402,132897.628
2403,132603.36983333336
2404,171515.00563333338
2405,162839.87873333332
2406,137021.1623333333
2407,130684.82213333335
2408,144978.2995
2409,141186.0052
2410,160897.8807666667
2411,122045.3619
2412,155307.58866666665
2413,134345.96029999995
2414,142478.9748333333
2415,129158.63216666675
2416,122228.9163666667
2417,132577.74183333333
2418,125454.80656666667
2419,118761.06346666669
2420,138318.7282666666
2421,142616.78530000002
2422,119038.78873333336
2423,137223.8797333333
2424,157627.52523333335
2425,153249.66536666665
2426,129371.65213333328
2427,135451.17676666667
2428,200967.17563333333
2429,119750.21846666667
2430,136318.2742
2431,138525.26423333332
2432,139182.974
2433,144351.42276666668
2434,137506.69120000003
2435,148677.73029999997
2436,121812.6821333333
2437,118589.7283
2438,135891.23433333336
2439,120931.16203333333
2440,123827.68460000002
2441,109819.55396666669
2442,116767.36183333329
2443,128718.35896666664
2444,146488.56399999998
2445,102605.55389999998
2446,126759.88739999999
2447,215071.1192333333
2448,152149.80903333332
2449,123242.60556666672
2450,145470.63456666667
2451,150554.01908095233
2452,194195.54826666668
2453,108552.66016666664
2454,159833.4702
2455,122548.61809999999
2456,122737.85323333333
2457,132581.07896666668
2458,144119.1873333333
2459,112735.86790000001
2460,140438.45643333337
2461,126537.97843333334
2462,136495.71663333327
2463,118807.77463333329
2464,147195.17539999998
2465,133376.25356666668
2466,123886.06743333332
2467,168014.1782666667
2468,110936.34629999998
2469,94775.67179999997
2470,187703.13716666677
2471,180713.10673333335
2472,153748.9819
2473,118904.35449999997
2474,118875.54383333337
2475,201417.39270000008
2476,109619.828
2477,132071.1589333333
2478,156868.0739
2479,117195.19287619047
2480,181635.84519999987
2481,135934.291
2482,138132.8587333333
2483,119990.48736666674
2484,124488.18003333334
2485,126381.66336666666
2486,150664.9452333334
2487,202541.49690000003
2488,173424.76373333338
2489,169494.14733333336
2490,156266.68823333338
2491,113314.19573333336
2492,190291.2288666667
2493,173935.7674333333
2494,154790.1549666666
2495,105836.0725666667
2496,224549.13916666678
2497,141213.89026666665
2498,123491.08226666672
2499,105285.5964333333
2500,143694.23940000002
2501,125574.2358
2502,143100.33680000002
2503,115209.41549999999
2504,178639.75403333333
2505,225023.78289999996
2506,269733.16253333335
2507,269527.8305
2508,264837.6398666667
2509,227060.44840000002
2510,246002.6434333334
2511,190313.72316666663
2512,217486.39409999995
2513,220852.19333333324
2514,265110.68610000005
2515,157706.16346666662
2516,191403.3353666666
2517,137952.15806666663
2518,145346.7316666667
2519,221972.72966666662
2520,216083.47803333338
2521,201104.6167571428
2522,214733.47629999995
2523,135456.22003333337
2524,152298.28540000002
2525,161229.95499999996
2526,142129.86966666667
2527,125911.39706666666
2528,133622.06580000004
2529,143205.50516666667
2530,130409.5316666667
2531,236013.51080000002
2532,224139.7010333334
2533,206786.13436190478
2534,253268.70320000008
2535,266806.96303333336
2536,248354.08993333337
2537,250937.86740000013
2538,195527.23566666667
2539,197994.46793333328
2540,183351.9124333333
2541,190181.36580000003
2542,175011.02403333332
2543,144736.55303333336
2544,119866.96006666671
2545,140514.722
2546,139602.04803333333
2547,143791.22373333332
2548,153069.76543333326
2549,172701.16316666667
2550,314743.5648333333
2551,157390.7270333333
2552,128037.37216666668
2553,96041.3209
2554,114258.4278666667
2555,132705.13213333333
2556,118419.36176666668
2557,119588.70636666667
2558,130560.7281
2559,118783.48006666667
2560,145202.2667
2561,151708.23726666666
2562,133503.18289999999
2563,151301.3498666667
2564,173601.74289999995
2565,152452.96956666664
2566,152623.4980666667
2567,129767.55736666663
2568,174142.1549
2569,192051.29306666667
2570,132628.84366666668
2571,178967.23099999994
2572,173094.98393333337
2573,208748.62636666672
2574,254211.17486666676
2575,135329.34513333332
2576,130961.21629999999
2577,146823.3803
2578,97910.31779999999
2579,97860.46490000002
2580,132845.41306666663
2581,126344.55813333332
2582,129197.21346666667
2583,269255.651
2584,179921.61310000005
2585,222741.3859
2586,215318.42113333344
2587,194442.28753333338
2588,159923.5534
2589,156727.0297666667
2590,227859.09693333338
2591,180218.9983333334
2592,203153.39076666668
2593,273821.9416333335
2594,183268.80453333337
2595,234731.6968
2596,317210.8157666668
2597,206088.69626666664
2598,280168.9782666666
2599,355471.0231666666
2600,111860.04169999997
2601,155918.22283333333
2602,94608.9648333334
2603,106220.49913333336
2604,97870.44666666668
2605,96641.926052381
2606,180284.66886666667
2607,191602.4237333334
2608,195927.1136333333
2609,163201.3955333334
2610,114532.69756666671
2611,125881.74980000002
2612,153066.8103
2613,130817.30146666666
2614,129538.55563333334
2615,150604.96176666667
2616,151469.62413333327
2617,169560.49973333333
2618,182280.8971666667
2619,193245.81086666675
2620,186152.17329999985
2621,184096.23426666658
2622,185621.50920000003
2623,250055.18436666677
2624,280713.8900000001
2625,251126.6552
2626,176525.09320000003
2627,179672.07970000012
2628,406831.68579999957
2629,439209.8297333333
2630,355729.3123666665
2631,417957.5609666665
2632,406313.11196666653
2633,283157.34940000006
2634,373150.5307666665
2635,165726.70773333337
2636,183989.69786666663
2637,208402.8902
2638,229594.41580000002
2639,195959.8067
2640,162033.21273333332
2641,115263.93866666668
2642,194534.0321
2643,115437.88653333335
2644,145621.23186666667
2645,112403.73871904766
2646,100329.40303333332
2647,111714.70656666669
2648,147426.80169999998
2649,145756.9581333334
2650,163583.99553333333
2651,154328.29729999998
2652,377380.29886666656
2653,262124.6265666667
2654,266247.25106666674
2655,354139.47616666654
2656,351450.6849666666
2657,324923.2192333335
2658,299442.6682333332
2659,310791.1624999998
2660,360872.42939999996
2661,356833.59026666667
2662,361475.6320333333
2663,280834.6657333334
2664,300860.9028666668
2665,327004.4090190476
2666,309469.7603666669
2667,178962.04806666676
2668,184647.74760000003
2669,179702.8240666667
2670,275994.94183333335
2671,191631.80353333335
2672,200627.03468095243
2673,209388.23154761895
2674,206332.28696666658
2675,191171.65266666666
2676,194458.61036666672
2677,195804.09010000003
2678,244074.81386666663
2679,291386.57183333323
2680,286710.5211666667
2681,341557.44383333344
2682,305186.90336666664
2683,452547.52939999977
2684,308315.2801666667
2685,297508.0234333331
2686,278264.6527999998
2687,292728.82403333334
2688,235852.79203333324
2689,228605.3555333333
2690,408844.592033333
2691,200462.5656666667
2692,135424.14943333328
2693,211167.6892
2694,133014.5107333333
2695,198211.49976666667
2696,195942.2462285715
2697,205759.08089999997
2698,199531.9212666667
2699,179574.94839999996
2700,168863.4314666666
2701,178950.93616666662
2702,129428.32373333335
2703,139336.7404666667
2704,147715.17616666673
2705,121994.43936666666
2706,125225.81070000002
2707,128150.8245
2708,136747.3730333333
2709,109405.88819999999
2710,132909.74099999998
2711,236624.05983333333
2712,312320.1369333333
2713,194433.2192333334
2714,157501.6816285714
2715,167279.77246666673
2716,176360.5970666667
2717,198431.85336666668
2718,241822.50913333328
2719,161064.11260000002
2720,178761.04029999996
2721,141592.12800000003
2722,153624.86513333337
2723,160581.993
2724,136784.58683333333
2725,135262.14966666672
2726,144971.93033333326
2727,192352.24549999996
2728,171219.98760000005
2729,156820.87993333334
2730,139149.67793333333
2731,130119.67933333332
2732,127391.97170000001
2733,157009.56456666673
2734,149861.95273333337
2735,132397.6085666667
2736,150151.7770333333
2737,123320.68223333335
2738,132860.7053666667
2739,163060.98253333336
2740,138593.1045
2741,150074.38733333332
2742,161782.37286666667
2743,153445.58353333332
2744,162277.28189999994
2745,140008.60506666664
2746,133365.22389999995
2747,152460.63763333333
2748,135360.54726666666
2749,142196.48776666672
2750,136498.47066666666
